occurrence_id,collection_id,name,rank,max_ma,min_ma,lon,lat,province,paleo_lon,paleo_lat,formation,quality,collection_methods,diet,time_bins
1587761,224374,Jialingpus,genus,129.4,125,108.271004,35.273998,Shaanxi,119.4,32.81,Luohe,good,"surface (in situ),field collection",carnivore,Barremian
1081715,135810,Theropoda,unranked clade,125.45,122.46,120.428055,36.383331,Shandong,131.5,36.09,Qugezhuang,medium,"salvage,surface (in situ),field collection,observed (not collected)",carnivore,Aptian
1421956,197427,Bayannurosaurus perfectus,species,125.45,122.46,107.235397,41.168751,Inner Mongolia,117.5,38.02,Bayingebi,good,"surface (in situ),field collection",herbivore,Aptian
1495539,193940,Khinganornis hulunbuirensis,species,125.45,122.46,123.980835,48.601112,Inner Mongolia,130.31,49.19,Longjiang,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
1589650,193940,Theropoda,unranked clade,125.45,122.46,123.980835,48.601112,Inner Mongolia,130.31,49.19,Longjiang,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
1589651,193940,Ornithopoda,unranked clade,125.45,122.46,123.980835,48.601112,Inner Mongolia,130.31,49.19,Longjiang,good,"selective quarrying,surface (in situ),field collection",herbivore,Aptian
1589654,193940,Enantiornithes,subclass,125.45,122.46,123.980835,48.601112,Inner Mongolia,130.31,49.19,Longjiang,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
1624445,193940,Daurlong wangi,species,125.45,122.46,123.980835,48.601112,Inner Mongolia,130.31,49.19,Longjiang,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
1626927,193940,Migmanychion laiyang,species,125.45,122.46,123.980835,48.601112,Inner Mongolia,130.31,49.19,Longjiang,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
387068,36971,Euhelopus,genus,125,100.5,121.989998,41.81361,Liaoning,133.68,39.6,Shahai,good,field collection,herbivore,Albian
487437,48930,Mongolosaurus haplodon,species,125,100.5,102.066704,41.416698,Inner Mongolia,115.04,36.85,On Gong,poor,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Albian
489728,48930,Theropoda,unranked clade,125,100.5,102.066704,41.416698,Inner Mongolia,115.04,36.85,On Gong,poor,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Albian
536309,55476,Psittacosauridae,family,125,100.5,120.7136,36.9758,Shandong,133.46,34.67,Doushan,medium,"selective quarrying,mechanical,field collection",herbivore,Albian
575216,60459,Theropoda,unranked clade,125,100.5,121.692497,42.001389,Liaoning,132.63,41.19,Fuxin,medium,"salvage,field collection",carnivore,Albian
575217,60459,Aves,class,125,100.5,121.692497,42.001389,Liaoning,132.63,41.19,Fuxin,medium,"salvage,field collection",carnivore,Albian
575218,60459,Ornithopoda,unranked clade,125,100.5,121.692497,42.001389,Liaoning,132.63,41.19,Fuxin,medium,"salvage,field collection",herbivore,Albian
575219,60459,Changpeipus carbonicus,species,125,100.5,121.692497,42.001389,Liaoning,132.63,41.19,Fuxin,medium,"salvage,field collection",carnivore,Albian
590334,62328,Titanosauria,unranked clade,125,100.5,120.553886,36.762501,Shandong,133.35,34.43,Doushan,,field collection,herbivore,Albian
590832,62424,Dinosauria,unranked clade,125,100.5,120.72139,37.117222,Shandong,133.44,34.81,Doushan,,field collection,,Albian
670962,72321,Spheroolithidae,family,125,100.5,124.894295,43.585079,Jilin,136.42,42.36,Quantou,excellent,"selective quarrying,surface (in situ),field collection,survey of museum collection",herbivore,Albian
741048,79687,Gobisaurus domoculus,species,125,100.5,112.560799,34.087219,Henan,126.2,30.79,Haoling,good,"mechanical,field collection",herbivore,Albian
775783,72321,Changchunsaurus parvus,species,125,100.5,124.894295,43.585079,Jilin,136.42,42.36,Quantou,excellent,"selective quarrying,surface (in situ),field collection,survey of museum collection",herbivore,Albian
775784,72321,Helioceratops brachygnathus,species,125,100.5,124.894295,43.585079,Jilin,136.42,42.36,Quantou,excellent,"selective quarrying,surface (in situ),field collection,survey of museum collection",herbivore,Albian
775785,72321,Iguanodontia,unranked clade,125,100.5,124.894295,43.585079,Jilin,136.42,42.36,Quantou,excellent,"selective quarrying,surface (in situ),field collection,survey of museum collection",herbivore,Albian
775786,72321,Ornithischia,unranked clade,125,100.5,124.894295,43.585079,Jilin,136.42,42.36,Quantou,excellent,"selective quarrying,surface (in situ),field collection,survey of museum collection",herbivore,Albian
781610,79687,Somphospondyli,unranked clade,125,100.5,112.560799,34.087219,Henan,126.2,30.79,Haoling,good,"mechanical,field collection",herbivore,Albian
862206,95795,Ruyangosaurus giganteus,species,125,100.5,112.589302,34.112,Henan,126.22,30.82,Haoling,good,field collection,herbivore,Albian
872509,72321,Theropoda,unranked clade,125,100.5,124.894295,43.585079,Jilin,136.42,42.36,Quantou,excellent,"selective quarrying,surface (in situ),field collection,survey of museum collection",carnivore,Albian
877017,97323,Titanosauriformes,unranked clade,125,100.5,125.839638,44.151764,Jilin,137.18,43.05,Quantou,good,field collection,herbivore,Albian
877667,36971,Incisivosaurus,genus,125,100.5,121.989998,41.81361,Liaoning,133.68,39.6,Shahai,good,field collection,omnivore,Albian
877668,36971,Dromaeosauridae,family,125,100.5,121.989998,41.81361,Liaoning,133.68,39.6,Shahai,good,field collection,carnivore,Albian
877669,36971,Iguanodontoidea,superfamily,125,100.5,121.989998,41.81361,Liaoning,133.68,39.6,Shahai,good,field collection,herbivore,Albian
877670,36971,Neoceratopsia,infraorder,125,100.5,121.989998,41.81361,Liaoning,133.68,39.6,Shahai,good,field collection,herbivore,Albian
877671,97422,Incisivosaurus,genus,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,omnivore,Albian
877672,97422,Dromaeosauridae,family,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,carnivore,Albian
877673,97423,Incisivosaurus,genus,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,omnivore,Albian
877674,97423,Dromaeosauridae,family,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,carnivore,Albian
877675,97423,Ankylosauridae,family,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,herbivore,Albian
877676,97423,Nodosauridae,family,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,herbivore,Albian
877677,97424,Nodosauridae,family,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,herbivore,Albian
877678,97425,Dromaeosauridae,family,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,carnivore,Albian
877679,97426,Dromaeosauridae,family,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,carnivore,Albian
984143,117983,Luoyanggia liudianensis,species,125,100.5,112.589302,34.112,Henan,120.1,31.94,Haoling,good,"selective quarrying,surface (in situ),mechanical,field collection",omnivore,Albian
984144,117983,Ornithomimidae,family,125,100.5,112.589302,34.112,Henan,120.1,31.94,Haoling,good,"selective quarrying,surface (in situ),mechanical,field collection","herbivore, omnivore",Albian
984145,117983,Spinosauridae,family,125,100.5,112.589302,34.112,Henan,120.1,31.94,Haoling,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Albian
984146,117983,Neosauropoda,unranked clade,125,100.5,112.589302,34.112,Henan,120.1,31.94,Haoling,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Albian
984149,117983,Carcharodontosauridae,family,125,100.5,112.589302,34.112,Henan,120.1,31.94,Haoling,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Albian
984150,117986,Carcharodontosauridae,family,125,100.5,112.589302,34.112,Henan,126.22,30.82,Haoling,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Albian
1087334,97423,Theropoda,unranked clade,125,100.5,121.692497,42.001389,Liaoning,133.35,39.75,Fuxin,good,field collection,carnivore,Albian
1137186,144963,Yunmenglong ruyangensis,species,125,100.5,112.589302,34.112,Henan,126.22,30.82,Haoling,,field collection,herbivore,Albian
1172079,117986,Xianshanosaurus shijiagouensis,species,125,100.5,112.589302,34.112,Henan,126.22,30.82,Haoling,good,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Albian
1187877,153394,Spheroolithus spheroides,species,125,100.5,124.182442,42.87706,Liaoning,135.52,40.93,Quantou,,field collection,herbivore,Albian
1187878,153394,Spheroolithus quantouensis,species,125,100.5,124.182442,42.87706,Liaoning,135.52,40.93,Quantou,,field collection,herbivore,Albian
1187920,153395,Dinosauria,unranked clade,125,100.5,124.249397,42.9585,Liaoning,135.57,41.02,Quantou,,field collection,,Albian
1187922,153396,Dinosauria,unranked clade,125,100.5,124.200272,42.906109,Liaoning,135.53,40.96,Quantou,,field collection,,Albian
1372227,48930,Psittacosaurus,genus,125,100.5,102.066704,41.416698,Inner Mongolia,115.04,36.85,On Gong,poor,"selective quarrying,surface (in situ),mechanical,field collection",herbivore,Albian
1466169,72321,Similifaveoloolithus gongzhulingensis,species,125,100.5,124.894295,43.585079,Jilin,136.42,42.36,Quantou,excellent,"selective quarrying,surface (in situ),field collection,survey of museum collection",,Albian
1559182,219976,Dromaeosauripus,genus,125,100.5,118.49472,34.819168,Shandong,131.74,32.25,Tianjialou,,"surface (in situ),observed (not collected)",carnivore,Albian
1559183,219976,Theropoda,unranked clade,125,100.5,118.49472,34.819168,Shandong,131.74,32.25,Tianjialou,,"surface (in situ),observed (not collected)",carnivore,Albian
1559184,219976,Brontopodus,genus,125,100.5,118.49472,34.819168,Shandong,131.74,32.25,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559185,219976,Parabrontopodus,genus,125,100.5,118.49472,34.819168,Shandong,131.74,32.25,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559186,219977,Theropoda,unranked clade,125,100.5,118.49778,34.816387,Shandong,131.75,32.25,Tianjialou,,"surface (in situ),observed (not collected)",carnivore,Albian
1559187,219977,Parabrontopodus,genus,125,100.5,118.49778,34.816387,Shandong,131.75,32.25,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559188,219978,Sauropoda,unranked clade,125,100.5,118.497223,34.815834,Shandong,131.75,32.25,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559189,219979,Sauropoda,unranked clade,125,100.5,118.496666,34.816113,Shandong,131.74,32.25,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559190,219980,Parabrontopodus,genus,125,100.5,118.49472,34.82111,Shandong,131.74,32.26,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559191,219980,Psittacosauridae,family,125,100.5,118.49472,34.82111,Shandong,131.74,32.26,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559192,219981,Parabrontopodus,genus,125,100.5,118.496391,34.826942,Shandong,131.74,32.26,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1559193,219981,Brontopodus,genus,125,100.5,118.496391,34.826942,Shandong,131.74,32.26,Tianjialou,,"surface (in situ),observed (not collected)",herbivore,Albian
1625395,230001,Psittacosaurus sinensis,species,125,100.5,120.7136,36.9758,Shandong,133.46,34.67,Doushan,good,field collection,herbivore,Albian
574092,60365,Psittacosaurus xinjiangensis,species,125,109,85.666702,46.099998,Xinjiang,98.96,39.83,,good,field collection,herbivore,Aptian
256591,24901,Spinosauridae,family,125,113,107.907501,22.639444,Guangxi,127.65,18.87,Xinlong,poor,"mechanical,field collection",carnivore,Aptian
256592,24901,Sauropoda,unranked clade,125,113,107.907501,22.639444,Guangxi,127.65,18.87,Xinlong,poor,"mechanical,field collection",herbivore,Aptian
256593,24901,Tetanurae,unranked clade,125,113,107.907501,22.639444,Guangxi,127.65,18.87,Xinlong,poor,"mechanical,field collection",carnivore,Aptian
387073,36972,Sauropoda,unranked clade,125,113,121.989998,41.81361,Liaoning,132.98,41.06,Shahai,,"bulk,field collection",herbivore,Aptian
471799,46881,Alxasaurus elesitaiensis,species,125,113,106.083336,41.166668,Inner Mongolia,118.18,37.66,Bayangobi,good,"bulk,selective quarrying,mechanical,field collection",herbivore,Aptian
471803,46881,Psittacosaurus,genus,125,113,106.083336,41.166668,Inner Mongolia,118.18,37.66,Bayangobi,good,"bulk,selective quarrying,mechanical,field collection",herbivore,Aptian
489723,49343,Theropoda,unranked clade,125,113,106.98333,41.5,Inner Mongolia,118.92,38.14,,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",carnivore,Aptian
489724,49343,Psittacosaurus mongoliensis,species,125,113,106.98333,41.5,Inner Mongolia,118.92,38.14,,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Aptian
489725,49343,Sauroplites scutiger,species,125,113,106.98333,41.5,Inner Mongolia,118.92,38.14,,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Aptian
499892,49343,Psittacosaurus mongoliensis,species,125,113,106.98333,41.5,Inner Mongolia,118.92,38.14,,medium,"selective quarrying,surface (float),surface (in situ),mechanical,field collection",herbivore,Aptian
517523,52458,Psittacosaurus meileyingensis,species,125,113,120.033302,41.25,Liaoning,131.28,40.16,Jiufotang,excellent,"selective quarrying,mechanical,field collection",herbivore,Aptian
517524,52459,Psittacosaurus meileyingensis,species,125,113,120.033302,41.25,Liaoning,131.28,40.16,Jiufotang,good,"selective quarrying,mechanical,field collection",herbivore,Aptian
517525,52460,Psittacosaurus meileyingensis,species,125,113,120.033302,41.25,Liaoning,131.28,40.16,Jiufotang,good,"mechanical,field collection",herbivore,Aptian
517526,52461,Psittacosaurus mongoliensis,species,125,113,120.033302,41.25,Liaoning,131.28,40.16,Jiufotang,,field collection,herbivore,Aptian
528632,54003,Grallator ssatoi,species,125,113,120.31028,41.196667,Liaoning,131.56,40.16,Jiufotang,good,"bulk,mechanical,field collection,observed (not collected)",carnivore,Aptian
535893,55426,Microraptor zhaoianus,species,125,113,121.222801,41.497799,Liaoning,132.34,40.62,Jiufotang,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Aptian
536278,55473,Psittacosaurus sinensis,species,125,113,119.666702,37.0667,Shandong,132.16,36.03,Doushan,good,"selective quarrying,mechanical,field collection",herbivore,Aptian
536286,55475,Psittacosaurus sinensis,species,125,113,120.7136,36.9758,Shandong,133.19,36.13,Doushan,good,"selective quarrying,mechanical,field collection",herbivore,Aptian
536667,55536,Microraptor gui,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
537524,55708,Microraptor zhaoianus,species,125,113,120.225601,41.494999,Liaoning,131.39,40.43,Jiufotang,medium,"bulk,field collection",carnivore,Aptian
560791,58447,Ornithopoda,unranked clade,125,113,107.983101,22.342501,Guangxi,127.86,18.64,Xinlong,good,field collection,herbivore,Aptian
575220,60460,Caririchnium,genus,125,113,117.269165,40.908054,Hebei,128.75,39.34,Xiguayuan,,,herbivore,Aptian
575221,60460,Jialingpus,genus,125,113,117.269165,40.908054,Hebei,128.75,39.34,Xiguayuan,,,carnivore,Aptian
575222,60460,Eubrontes,genus,125,113,117.269165,40.908054,Hebei,128.75,39.34,Xiguayuan,,,carnivore,Aptian
575223,60461,Ornithopoda,unranked clade,125,113,117.132225,40.890278,Hebei,128.63,39.3,Xiguayuan,,"surface (in situ),field collection,observed (not collected)",herbivore,Aptian
575224,60461,Theropoda,unranked clade,125,113,117.132225,40.890278,Hebei,128.63,39.3,Xiguayuan,,"surface (in situ),field collection,observed (not collected)",carnivore,Aptian
575225,60461,Aves,class,125,113,117.132225,40.890278,Hebei,128.63,39.3,Xiguayuan,,"surface (in situ),field collection,observed (not collected)",carnivore,Aptian
589953,62293,Gansus yumenensis,species,125,113,96.76667,39.866669,Gansu,109.94,34.89,Xiagou,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
683563,73688,Similicaudipteryx yixianensis,species,125,113,121.2481,41.533611,Liaoning,132.35,40.66,Jiufotang,poor,"surface (in situ),field collection",omnivore,Aptian
716387,76900,Suzhousaurus megatherioides,species,125,113,98.500786,39.928898,Gansu,111.51,35.22,Xiagou,good,"surface (in situ),field collection",herbivore,Aptian
739580,55536,Jeholornis prima,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
739581,55536,Yanornis martini,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
739582,55536,Confuciusornis,genus,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
739583,55536,Sapeornis chaoyangensis,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
739584,55536,Enantiornithes,subclass,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
739672,79517,Boluochia zhengi,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,good,"salvage,selective quarrying,field collection",carnivore,Aptian
739673,79517,Cathayornis yandica,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,good,"salvage,selective quarrying,field collection",carnivore,Aptian
739674,79517,Chaoyangia beishanensis,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,good,"salvage,selective quarrying,field collection",carnivore,Aptian
739675,79518,Sapeornis chaoyangensis,species,125,113,120.427139,43.636063,Liaoning,131.18,43.16,Jiufotang,excellent,field collection,carnivore,Aptian
739676,79518,Microraptor zhaoianus,species,125,113,120.427139,43.636063,Liaoning,131.18,43.16,Jiufotang,excellent,field collection,carnivore,Aptian
739679,79518,Longipteryx,genus,125,113,120.427139,43.636063,Liaoning,131.18,43.16,Jiufotang,excellent,field collection,carnivore,Aptian
739680,79518,Confuciusornis,genus,125,113,120.427139,43.636063,Liaoning,131.18,43.16,Jiufotang,excellent,field collection,carnivore,Aptian
739693,55426,Yixianornis grabaui,species,125,113,121.222801,41.497799,Liaoning,132.34,40.62,Jiufotang,good,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Aptian
774724,79941,Alethoalaornis agitornis,species,125,113,120.158333,41.572224,Liaoning,131.3,40.5,Jiufotang,excellent,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
781637,62293,Enantiornithes,subclass,125,113,96.76667,39.866669,Gansu,109.94,34.89,Xiagou,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
788811,85255,Eocathayornis walkeri,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,,field collection,carnivore,Aptian
788831,85258,Yanornis martini,species,125,113,120.466667,41.566666,Liaoning,131.6,40.55,Jiufotang,,,carnivore,Aptian
788837,85262,Longipteryx chaoyangensis,species,125,113,120.418892,41.603333,Liaoning,131.54,40.57,Jiufotang,,,carnivore,Aptian
788973,85285,Sinornis santensis,species,125,113,120.033333,41.25,Liaoning,131.28,40.16,Jiufotang,,survey of museum collection,carnivore,Aptian
810684,88840,Xiongguanlong baimoensis,species,125,113,98.111702,40.478401,Gansu,111.02,35.7,Xiagou,good,"surface (in situ),mechanical,field collection",carnivore,Aptian
810685,88840,Beishanlong grandis,species,125,113,98.111702,40.478401,Gansu,111.02,35.7,Xiagou,good,"surface (in situ),mechanical,field collection","herbivore, omnivore",Aptian
819346,90046,Rapaxavis pani,species,125,113,120.183334,41.533333,Liaoning,131.33,40.46,Jiufotang,excellent,"selective quarrying,surface (in situ),mechanical,field collection",carnivore,Aptian
826709,91167,Qiaowanlong kangxii,species,125,113,98.147491,40.458885,Gansu,111.06,35.68,Xiagou,good,"surface (in situ),mechanical,field collection",herbivore,Aptian
828528,24901,Fusuisaurus zhaoi,species,125,113,107.907501,22.639444,Guangxi,127.65,18.87,Xinlong,poor,"mechanical,field collection",herbivore,Aptian
840592,93215,Penelopognathus weishampeli,species,125,113,106.033333,41.183334,Inner Mongolia,118.13,37.67,Bayangobi,good,field collection,herbivore,Aptian
866956,55536,Pengornis houi,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
872374,55536,Sapeornis chaoyangensis,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
877681,55708,Archaeovolans repatriatus,species,125,113,120.225601,41.494999,Liaoning,131.39,40.43,Jiufotang,medium,"bulk,field collection",carnivore,Aptian
877684,79518,Omnivoropteryx sinousaorum,species,125,113,120.427139,43.636063,Liaoning,131.18,43.16,Jiufotang,excellent,field collection,carnivore,Aptian
877685,79518,Microraptor,genus,125,113,120.427139,43.636063,Liaoning,131.18,43.16,Jiufotang,excellent,field collection,carnivore,Aptian
881275,55536,Sapeornis chaoyangensis,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
881373,97753,Psittacosaurus gobiensis,species,125,113,104.065002,40.994999,Inner Mongolia,116.36,37.16,Bayangobi,good,"mechanical,field collection",herbivore,Aptian
881478,97754,Archaeoceratops yujingziensis,species,125,113,98.111702,40.478401,Gansu,111.02,35.7,Xiagou,good,"mechanical,field collection",herbivore,Aptian
887577,79941,Microraptor,genus,125,113,120.158333,41.572224,Liaoning,131.3,40.5,Jiufotang,excellent,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
887578,79941,Jeholornis,genus,125,113,120.158333,41.572224,Liaoning,131.3,40.5,Jiufotang,excellent,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
887579,79941,Confuciusornis,genus,125,113,120.158333,41.572224,Liaoning,131.3,40.5,Jiufotang,excellent,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
887580,79941,Dapingfangornis,genus,125,113,120.158333,41.572224,Liaoning,131.3,40.5,Jiufotang,excellent,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
890417,98449,Confuciusornis sanctus,species,125,113,119.575798,40.588329,Liaoning,131.05,39.44,Jiufotang,excellent,"selective quarrying,field collection",carnivore,Aptian
914482,24901,Liubangosaurus hei,species,125,113,107.907501,22.639444,Guangxi,127.65,18.87,Xinlong,poor,"mechanical,field collection",herbivore,Aptian
915044,62293,Jiuquanornis niui,species,125,113,96.76667,39.866669,Gansu,109.94,34.89,Xiagou,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
915091,103990,Jintasaurus meniscus,species,125,113,98.143608,40.27861,Gansu,111.1,35.51,Xiagou,good,"surface (in situ),mechanical,field collection",herbivore,Aptian
915093,103990,Xuwulong yueluni,species,125,113,98.143608,40.27861,Gansu,111.1,35.51,Xiagou,good,"surface (in situ),mechanical,field collection",herbivore,Aptian
923801,105772,Bohaiornis guoi,species,125,113,119.683296,40.650002,Liaoning,131.13,39.52,Jiufotang,excellent,field collection,carnivore,Aptian
939304,55536,Huoshanornis huji,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
942994,109245,Camptodontornis yangi,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"selective quarrying,field collection",carnivore,Aptian
947583,62293,Qiliania graffini,species,125,113,96.76667,39.866669,Gansu,109.94,34.89,Xiagou,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
974847,79518,Aberratiodontus wui,species,125,113,120.427139,43.636063,Liaoning,131.18,43.16,Jiufotang,excellent,field collection,carnivore,Aptian
974886,79517,Houornis caudatus,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,good,"salvage,selective quarrying,field collection",carnivore,Aptian
974887,79517,Longchengornis sanyanensis,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,good,"salvage,selective quarrying,field collection",carnivore,Aptian
974894,116136,Cathayornis yandica,species,125,113,120,41.75,Liaoning,131.09,40.64,Jiufotang,,"selective quarrying,field collection",carnivore,Aptian
975932,116361,Sinotyrannus kazuoensis,species,125,113,119.741699,41.123329,Liaoning,131.04,39.99,Jiufotang,medium,"surface (in situ),field collection",carnivore,Aptian
980746,79517,Cathayornis yandica,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,good,"salvage,selective quarrying,field collection",carnivore,Aptian
980747,79517,Songlingornis linghensis,species,125,113,119.98333,41.400002,Liaoning,131.19,40.3,Jiufotang,good,"salvage,selective quarrying,field collection",carnivore,Aptian
985494,118207,Zhongjianornis yangi,species,125,113,119.7957,40.807522,Liaoning,129.39,40.23,Jiufotang,,,carnivore,Aptian
985495,118207,Jianchangornis microdonta,species,125,113,119.7957,40.807522,Liaoning,129.39,40.23,Jiufotang,,,carnivore,Aptian
987057,62293,Euenantiornithes,superorder,125,113,96.76667,39.866669,Gansu,109.94,34.89,Xiagou,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
988665,55536,Dapingfangornis sentisorhinus,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
996730,79941,Parahongshanornis chaoyangensis,species,125,113,120.158333,41.572224,Liaoning,131.3,40.5,Jiufotang,excellent,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
1016155,118207,Schizooura lii,species,125,113,119.7957,40.807522,Liaoning,129.39,40.23,Jiufotang,,,carnivore,Aptian
1040408,55536,Xiangornis shenmi,species,125,113,120.175301,41.423901,Liaoning,131.36,40.36,Jiufotang,excellent,"bulk,selective quarrying,surface (in situ),mechanical,field collection,survey of museum collection",carnivore,Aptian
1052624,118207,Jeholornis palmapenis,species,125,113,119.7957,40.807522,Liaoning,129.39,40.23,Jiufotang,,,carnivore,Aptian
1066202,131831,Dalianraptor cuhe,species,125,113,120.450279,41.573612,Liaoning,131.58,40.55,Jiufotang,,,carnivore,Aptian
1069459,132487,Microraptor hanqingi,species,125,113,120.225601,41.494999,Liaoning,131.39,40.43,Jiufotang,excellent,"selective quarrying,mechanical,survey of museum collection",carnivore,Aptian
1079572,98449,Shengjingornis yangi,species,125,113,119.575798,40.588329,Liaoning,131.05,39.44,Jiufotang,excellent,"selective quarrying,field collection",carnivore,Aptian
1095550,105772,Sulcavis geeorum,species,125,113,119.683296,40.650002,Liaoning,131.13,39.52,Jiufotang,excellent,field collection,carnivore,Aptian
1095854,118207,Archaeorhynchus spathula,species,125,113,119.7957,40.807522,Liaoning,129.39,40.23,Jiufotang,,,carnivore,Aptian
1167503,150275,Zhouornis hani,species,125,113,120.466667,41.566666,Liaoning,131.6,40.55,Jiufotang,,,carnivore,Aptian
1178720,62293,Changmaornis houi,species,125,113,96.76667,39.866669,Gansu,109.94,34.89,Xiagou,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
1178721,62293,Yumenornis huangi,species,125,113,96.76667,39.866669,Gansu,109.94,34.89,Xiagou,good,"selective quarrying,surface (in situ),field collection",carnivore,Aptian
1190910,153809,Bohaiornis guoi,species,125,113,119.683296,40.650002,Liaoning,131.13,39.52,Jiufotang,,,carnivore,Aptian
1192084,153809,Parabohaiornis martini,species,125,113,119.683296,40.650002,Liaoning,131.13,39.52,Jiufotang,,,carnivore,Aptian
